survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,target
1,12,33,62,1,1,1,1,3,38000,1,50.0,176,110,4,4,4,1,2,3,1,2,2,1,3.0,14.0,1.0,3.0,38000.0,5,3,1,2,3,2,1,3,2,29,0
1,12,32,55,2,1,1,1,10,-1,4,80.0,153,98,3,3,3,2,3,3,3,4,4,5,,,,,10000.0,4,3,1,2,3,2,2,4,2,66,1
1,13,37,68,1,1,1,1,7,12000,1,50.0,165,120,5,5,3,2,3,4,1,2,3,1,5.0,15.0,1.0,3.0,-2.0,3,2,1,2,1,2,3,5,2,36,0
2,22,67,107,1,8,1,3,3,780,1,80.0,165,100,2,4,3,1,3,2,1,4,3,4,,,,,4000.0,2,2,1,2,3,3,2,3,2,78,0
1,15,40,71,1,1,1,1,6,80000,1,64.0,165,109,3,4,-8,5,3,4,3,2,4,1,3.0,33.0,1.0,2.0,180000.0,3,2,1,2,3,3,2,3,2,51,0
1,16,45,76,1,1,1,1,4,15000,1,120.0,168,170,5,4,4,2,4,4,2,4,4,1,5.0,6.0,2.0,3.0,50000.0,2,3,2,2,3,2,2,4,2,47,1
1,31,87,130,2,3,0,1,4,20000,1,210.0,165,110,5,5,5,1,1,4,1,2,5,1,3.0,4.0,1.0,3.0,40000.0,4,2,1,2,2,2,2,4,2,19,1
2,31,86,129,2,1,1,1,3,5000,1,60.0,150,70,2,2,4,1,2,4,1,5,5,4,,,,,10000.0,2,3,1,2,3,2,2,4,2,76,1
1,26,76,116,2,1,1,1,4,14000,1,58.0,158,120,5,5,5,2,4,4,2,2,5,1,4.0,30.0,1.0,3.0,14000.0,2,2,1,2,7,3,1,4,3,51,0
1,27,78,118,1,8,1,1,12,36000,4,100.0,175,160,5,4,4,5,4,5,3,4,6,1,3.0,1.0,1.0,2.0,100000.0,3,3,2,2,3,2,1,4,3,29,1
1,5,8,23,2,1,1,1,12,0,1,70.0,164,112,5,5,3,1,3,4,5,3,4,1,3.0,1.0,1.0,3.0,15000.0,3,3,1,2,1,2,1,3,2,21,1
2,24,72,112,1,1,0,4,4,0,1,550.0,165,120,5,4,4,1,3,3,4,4,6,5,,,,,100000.0,2,3,1,2,3,1,1,3,2,64,1
1,21,61,97,2,1,1,1,4,40000,1,250.0,156,92,3,3,3,2,3,3,1,3,5,6,,,,,-2.0,5,3,1,2,3,2,2,4,-8,50,0
1,11,29,52,1,1,1,1,6,30000,4,118.0,165,150,3,2,2,1,4,4,4,4,3,1,3.0,15.0,1.0,3.0,70000.0,5,3,2,2,3,2,2,4,3,38,1
1,10,26,48,2,1,1,1,6,35000,1,120.0,165,110,4,4,4,4,3,4,3,3,4,1,3.0,25.0,1.0,2.0,120000.0,5,3,2,2,3,2,2,4,2,47,1
2,29,83,126,2,1,1,1,1,0,1,130.0,157,75,3,3,3,1,2,2,2,4,4,6,,,,,-1.0,1,2,1,2,3,2,2,4,2,79,1
2,31,86,129,1,1,1,1,4,10000,1,160.0,179,150,5,5,5,1,4,3,1,5,2,3,,,,,10000.0,3,2,0,2,3,2,2,4,3,35,1
1,8,19,41,1,4,0,8,3,25000,1,110.0,165,140,5,5,2,2,2,4,4,2,4,1,3.0,20.0,2.0,3.0,13000.0,4,2,1,2,3,3,2,5,4,45,1
1,22,65,104,1,1,1,1,12,100000,4,80.0,175,160,3,4,4,2,4,4,3,3,7,5,,,,,200000.0,2,5,2,1,3,2,2,2,2,65,1
2,17,49,82,1,1,1,1,4,20000,1,150.0,169,130,4,4,4,1,2,4,2,4,6,3,,,,,20000.0,1,3,3,1,3,2,1,3,2,62,1
1,12,32,61,1,1,1,1,4,30000,1,400.0,160,110,3,3,3,4,4,4,3,1,1,5,,,,,150000.0,4,3,1,1,3,3,2,4,3,78,0
1,4,7,21,2,1,1,1,12,80000,4,50.0,168,125,3,4,5,2,3,4,3,3,4,1,3.0,12.0,1.0,2.0,200000.0,4,2,2,1,3,3,3,5,3,36,1
2,28,81,122,2,1,1,1,1,10000,1,200.0,165,55,2,3,5,1,3,2,1,4,6,2,,,,,10000.0,3,4,1,2,3,1,1,2,2,71,1
1,13,37,68,1,1,1,1,3,26400,1,60.0,160,110,3,3,3,2,3,5,1,3,4,5,,,,,72000.0,2,-8,1,2,3,2,2,5,2,72,0
2,23,69,109,2,1,1,1,1,3000,1,170.0,156,90,2,2,3,1,1,2,1,4,6,4,,,,,60000.0,2,2,1,2,3,3,2,4,2,68,1
1,10,27,49,2,1,1,1,4,30000,1,130.0,162,110,5,5,4,1,4,4,2,2,6,1,3.0,4.0,1.0,3.0,100000.0,2,4,1,2,3,2,2,5,3,26,1
2,5,10,26,1,3,1,1,3,6000,1,70.0,170,130,2,3,4,1,2,2,1,4,5,4,,,,,55000.0,5,3,1,2,3,2,1,4,3,67,1
1,6,17,33,2,1,1,1,3,14000,1,80.0,152,84,3,4,3,2,2,4,2,4,5,4,,,,,14000.0,1,3,1,2,3,2,1,3,1,86,1
2,23,69,109,1,1,1,1,1,4000,1,27.0,175,110,1,1,2,1,1,1,1,4,7,4,,,,,4000.0,1,2,1,2,7,3,1,4,2,78,1
1,11,30,53,2,1,1,1,6,-3,1,200.0,160,120,3,5,5,2,3,3,4,4,5,5,,,,,-3.0,6,3,1,2,3,2,1,4,3,39,1
2,15,42,73,2,1,0,1,1,1500,1,200.0,160,120,5,5,5,1,5,4,1,4,5,2,,,,,3000.0,2,3,1,2,3,2,2,3,2,70,1
1,4,7,16,1,1,1,1,7,43000,1,140.0,172,125,4,5,5,2,3,3,3,1,3,5,,,,,86000.0,2,2,1,2,3,-8,3,2,4,64,1
1,1,1,3,2,1,1,1,9,24000,1,59.0,156,51,2,4,3,2,3,4,2,4,5,5,,,,,60000.0,2,4,1,2,3,2,2,4,2,68,1
2,29,82,124,2,1,1,1,3,3000,1,60.0,165,110,3,3,3,1,4,3,2,4,5,3,,,,,10000.0,2,3,1,2,3,2,1,4,2,52,1
2,6,12,28,1,1,1,1,3,2000,1,127.0,168,130,5,5,3,1,5,2,1,5,4,5,,,,,2000.0,1,2,1,2,6,3,2,4,2,48,1
1,12,32,60,1,1,1,1,4,40000,1,50.0,180,180,4,4,5,5,2,4,2,3,5,1,3.0,24.0,1.0,3.0,60000.0,3,2,1,1,3,2,2,3,2,40,1
2,22,66,106,2,1,1,3,1,0,1,200.0,155,100,4,4,4,1,4,4,2,4,6,3,,,,,50000.0,5,3,1,2,3,2,2,4,2,62,1
1,24,70,110,2,1,1,1,6,21600,1,68.0,155,94,4,5,5,5,4,4,1,3,3,5,,,,,42600.0,2,3,1,2,3,2,1,3,3,58,1
1,21,64,102,1,1,1,1,6,20000,1,37.0,170,165,3,5,4,1,2,4,2,2,2,1,2.0,15.0,1.0,4.0,20000.0,3,2,0,2,3,3,2,2,3,44,0
2,2,3,10,1,4,0,3,3,-1,1,200.0,170,110,2,3,3,1,2,2,1,3,7,4,,,,,-1.0,2,3,1,1,3,3,1,4,3,68,1
1,12,32,60,1,1,1,1,3,40000,1,180.0,167,150,3,3,5,4,3,2,4,2,5,3,,,,,70000.0,5,3,1,2,3,2,2,4,1,50,0
2,23,69,109,2,1,0,3,1,3720,1,50.0,152,100,4,2,3,1,2,5,1,5,1,3,,,,,15000.0,3,2,1,2,7,3,1,4,2,65,1
2,10,24,46,2,4,0,6,3,15000,4,80.0,155,120,5,5,5,2,4,4,5,4,6,5,,,,,15000.0,3,3,1,2,7,2,1,5,2,84,1
2,26,74,114,1,1,1,1,4,30000,1,40.0,165,110,4,4,4,1,3,3,1,1,1,3,,,,,-1.0,3,2,1,2,3,3,3,3,3,35,0
1,12,33,62,2,1,0,6,3,10000,1,60.0,160,130,3,3,3,1,2,4,1,3,5,5,,,,,25000.0,4,3,1,2,3,3,2,-8,-8,48,1
1,5,11,27,2,1,1,1,12,30000,1,45.0,158,52,4,5,5,1,3,3,4,4,5,1,3.0,3.0,1.0,3.0,40000.0,4,2,1,2,3,3,1,4,3,29,1
1,12,32,60,2,1,1,1,5,26000,4,180.0,160,110,2,3,3,5,3,3,3,2,5,1,3.0,19.0,1.0,2.0,200000.0,3,3,1,2,7,2,3,3,3,40,0
2,5,8,23,2,1,1,2,12,40000,2,60.0,167,103,4,3,3,2,5,5,4,4,6,1,3.0,1.0,1.0,3.0,80000.0,2,4,0,2,2,2,3,5,2,24,1
2,22,66,105,1,1,1,1,4,30000,1,350.0,172,120,4,3,4,1,4,4,2,2,5,1,5.0,32.0,1.0,3.0,260000.0,6,3,1,2,3,3,1,4,3,51,1
1,24,70,110,2,1,0,6,7,-3,4,200.0,160,120,4,4,-8,4,5,5,1,3,6,5,,,,,-3.0,5,3,-3,-8,3,2,3,4,4,53,0
1,4,7,19,2,1,1,1,12,200000,4,90.0,165,108,5,5,4,4,3,4,3,2,7,1,3.0,6.0,1.0,2.0,400000.0,4,4,1,1,3,2,2,4,2,30,1
1,10,27,49,2,1,1,1,7,24000,1,80.0,172,120,4,5,4,1,3,4,3,2,5,1,3.0,1.0,1.0,3.0,24000.0,1,2,1,2,1,3,2,3,2,19,1
2,24,72,112,2,1,1,1,1,0,1,150.0,155,130,2,2,3,1,4,4,1,2,3,3,,,,,2500.0,4,1,1,2,3,3,2,4,3,65,1
1,7,18,36,2,1,1,1,6,10000,1,68.0,160,138,4,4,4,5,4,4,3,4,5,5,,,,,100000.0,5,3,1,1,3,1,2,4,2,53,1
1,19,59,95,1,1,1,1,4,60000,4,130.0,173,150,4,5,5,4,3,4,4,3,4,5,,,,,100000.0,2,3,1,2,3,2,2,3,2,66,1
1,7,18,37,1,1,1,1,4,24000,1,60.0,180,190,4,4,3,2,2,1,2,4,9,5,,,,,48000.0,2,3,2,2,3,3,1,4,4,70,1
1,15,43,74,2,1,1,1,2,24000,1,80.0,160,110,3,4,4,2,2,3,1,3,4,4,,,,,60000.0,2,2,1,2,3,3,2,4,2,64,0
2,9,20,42,1,1,1,1,4,20000,1,110.0,168,120,3,4,3,1,3,3,3,5,6,3,,,,,30000.0,5,3,1,2,3,2,2,4,2,44,1
1,1,1,6,1,1,1,1,10,45000,1,68.7,173,156,5,4,4,5,1,4,4,4,5,5,,,,,85800.0,2,4,2,2,3,2,2,4,2,69,1
1,6,14,30,2,1,1,1,1,1000,1,120.0,155,100,2,3,3,1,2,2,1,4,6,4,,,,,50000.0,1,2,1,2,3,2,1,5,3,69,1
1,6,12,28,2,1,1,1,5,15000,1,80.0,158,98,5,5,4,1,2,4,3,2,7,5,,,,,40000.0,3,3,1,2,3,3,2,3,-8,29,1
2,19,56,90,2,1,1,1,3,1000,1,50.0,156,110,3,3,3,1,2,4,1,2,6,4,,,,,1000.0,2,2,1,2,3,-8,-8,4,-8,71,0
2,22,66,106,2,1,1,1,3,2000,3,300.0,160,130,2,3,3,1,4,3,3,2,5,3,,,,,40000.0,5,3,1,2,3,3,3,3,3,52,1
2,10,28,51,2,1,1,1,4,2000,1,60.0,156,96,3,5,4,1,2,4,1,4,2,3,,,,,40000.0,2,2,1,2,3,2,2,5,2,41,0
2,5,9,25,2,1,1,1,3,2000,1,180.0,161,90,3,3,4,1,3,4,1,4,1,3,,,,,5000.0,2,2,1,2,3,3,2,4,2,52,0
1,15,43,74,2,1,1,1,3,30000,1,77.0,153,120,3,3,3,2,3,3,2,4,7,5,,,,,70000.0,2,4,1,2,3,2,2,3,2,73,1
1,27,78,118,2,3,1,1,3,16800,1,77.0,165,170,2,2,2,1,2,5,1,1,1,1,3.0,22.0,1.0,3.0,33600.0,2,2,1,2,3,3,2,4,3,65,1
1,12,32,55,1,1,1,1,2,36000,4,52.0,153,125,4,5,4,5,1,5,3,4,9,5,,,,,72000.0,2,3,1,2,3,2,1,3,2,75,1
1,27,77,117,1,1,0,2,7,22000,1,60.0,170,162,3,5,5,2,4,4,1,3,4,5,,,,,40000.0,2,3,1,2,3,2,1,3,2,75,1
2,10,24,46,1,4,0,4,3,5000,1,40.0,170,105,5,5,5,1,5,4,1,4,5,3,,,,,5000.0,1,3,1,2,7,2,1,4,2,69,1
2,10,28,51,1,1,1,1,4,500000,1,200.0,177,160,5,5,4,1,4,3,3,4,6,1,2.0,10.0,2.0,1.0,600000.0,3,3,1,1,3,2,2,3,2,43,1
2,17,49,82,2,1,1,1,4,2000,1,200.0,170,98,2,2,3,1,2,2,1,3,-8,4,,,,,2000.0,2,2,1,2,3,2,3,3,-8,65,1
1,19,59,95,1,1,1,1,10,80000,4,90.0,173,160,5,4,4,5,4,4,3,2,7,1,3.0,16.0,1.0,2.0,150000.0,3,2,1,1,3,3,1,4,4,34,1
2,15,40,71,2,1,0,4,3,18000,1,140.0,165,110,2,2,4,4,3,4,1,2,6,5,,,,,60000.0,2,2,1,2,3,3,2,4,2,59,1
2,6,16,32,1,1,1,1,4,50000,1,120.0,158,115,2,2,4,1,2,2,1,4,6,1,3.0,-2.0,-8.0,3.0,60000.0,3,3,1,2,3,2,1,5,2,48,1
1,4,7,22,2,1,1,3,12,100000,4,140.0,159,112,5,5,5,2,4,4,4,4,7,1,3.0,2.0,1.0,2.0,200000.0,3,4,2,1,1,2,1,5,2,24,1
1,21,63,99,1,1,1,1,4,20000,1,60.0,172,150,4,5,5,5,2,2,4,5,5,1,2.0,15.0,1.0,4.0,30000.0,-1,2,0,2,3,2,1,3,-8,44,1
2,9,23,45,1,1,1,1,5,40000,1,150.0,172,132,4,5,5,1,3,4,2,2,7,1,5.0,5.0,1.0,3.0,100000.0,3,3,2,1,1,2,1,3,2,23,0
2,29,82,124,2,1,1,1,3,100000,1,60.0,162,130,4,4,4,1,4,4,2,1,5,3,,,,,200000.0,2,3,1,1,3,2,1,5,2,52,1
1,31,86,129,1,1,1,1,6,0,2,70.0,167,108,5,5,5,2,5,4,4,5,5,5,,,,,20000.0,2,1,1,2,3,3,2,4,2,59,1
2,9,20,42,1,1,1,1,3,10000,4,110.0,178,125,2,3,2,1,2,3,1,4,8,2,,,,,10000.0,2,3,1,2,3,2,2,3,2,63,1
2,6,12,28,2,1,1,1,3,5000,1,120.0,160,120,3,4,4,1,3,3,1,4,5,4,,,,,10000.0,2,3,1,2,3,3,2,4,2,51,1
1,4,7,18,1,1,1,1,4,20000,1,140.0,160,120,3,4,4,1,2,1,1,4,1,3,,,,,20000.0,4,1,1,2,3,3,2,4,2,47,1
2,11,31,54,2,8,1,1,4,0,1,34.0,167,120,3,4,4,1,2,4,1,2,2,4,,,,,60000.0,2,2,2,2,3,3,3,1,3,23,1
1,17,48,80,2,1,1,1,6,30000,1,84.0,160,110,5,5,4,4,1,4,1,1,5,1,4.0,15.0,1.0,3.0,70000.0,3,2,2,1,3,1,2,4,3,43,1
2,18,55,89,1,1,1,1,4,30000,1,230.0,177,150,5,5,5,1,2,4,1,2,4,1,2.0,5.0,1.0,4.0,50000.0,3,3,1,2,3,2,1,4,3,30,1
1,19,56,90,2,1,0,2,1,10000,1,38.0,140,80,3,3,3,1,3,4,1,4,5,4,,,,,10000.0,1,3,0,2,7,2,2,3,-8,84,1
2,23,68,108,2,1,1,1,4,2000,1,250.0,157,95,4,3,3,1,3,3,1,5,5,3,,,,,30000.0,4,3,2,2,3,1,1,4,2,75,1
1,19,57,92,1,1,0,1,1,40000,1,125.0,169,144,3,3,3,2,2,2,1,4,7,1,5.0,52.0,1.0,3.0,90000.0,2,3,0,2,3,2,1,3,2,63,1
2,18,54,88,1,1,1,1,7,20000,4,200.0,166,135,5,3,4,1,4,4,2,2,3,1,3.0,20.0,1.0,2.0,60000.0,2,3,2,2,3,3,1,4,3,53,0
1,19,59,95,1,1,1,1,3,25000,1,40.0,163,95,5,5,4,1,1,4,1,3,7,4,,,,,50000.0,2,3,1,2,3,2,2,5,2,57,1
1,12,32,61,1,1,1,1,7,48000,1,50.0,172,135,5,5,4,1,2,2,2,3,3,1,3.0,6.0,1.0,3.0,48000.0,4,2,0,2,3,2,2,4,-8,29,1
1,22,66,106,1,1,1,1,4,80000,1,200.0,168,126,2,3,3,1,4,3,2,2,1,1,2.0,20.0,1.0,1.0,10000.0,4,3,1,1,3,2,1,3,3,41,1
1,19,57,93,1,1,1,1,9,100000,4,125.0,171,120,5,5,4,4,4,4,4,2,6,1,3.0,15.0,1.0,2.0,200000.0,5,3,-2,1,3,2,2,4,3,35,1
2,10,26,48,1,1,1,1,3,15000,4,150.0,167,130,3,3,3,2,4,3,4,4,3,2,,,,,20000.0,2,3,1,2,3,2,2,4,2,71,1
1,6,12,28,1,1,1,3,4,30000,1,30.0,154,100,2,3,3,2,4,4,1,2,6,2,,,,,30000.0,2,3,1,2,3,2,1,3,3,60,1
1,15,43,74,2,1,1,1,11,48000,1,120.0,164,108,4,4,4,2,2,2,3,2,6,1,3.0,21.0,1.0,3.0,100000.0,3,4,1,1,3,1,2,4,2,43,1
1,7,18,39,2,1,1,1,12,30000,1,70.0,166,100,5,5,5,2,1,3,2,3,5,1,3.0,1.0,1.0,3.0,140000.0,3,3,1,2,1,2,2,3,2,23,1
2,29,84,127,2,1,1,1,4,0,1,200.0,165,110,1,2,3,1,1,5,1,1,3,4,,,,,35000.0,3,3,1,2,3,2,2,4,2,54,1
2,13,35,65,1,6,1,1,6,50000,1,200.0,170,150,3,3,3,2,5,5,3,2,6,1,2.0,31.0,2.0,4.0,55000.0,3,3,1,2,3,3,2,4,2,51,1
2,11,30,53,2,1,1,1,7,36000,2,128.0,165,100,5,5,4,1,3,4,2,2,3,1,3.0,6.0,1.0,3.0,87000.0,5,3,1,2,3,2,1,4,2,30,1
1,6,12,28,2,1,1,1,6,18000,1,58.0,150,120,4,5,5,2,3,3,1,2,4,5,,,,,40000.0,2,3,1,2,3,2,2,3,3,54,0
1,6,17,33,2,1,1,1,12,0,1,130.0,164,100,4,5,5,1,2,4,1,4,5,6,,,,,-2.0,4,3,1,2,3,2,1,4,2,28,1
1,21,64,100,2,1,1,2,11,40000,4,100.0,165,100,4,5,4,2,3,3,3,4,5,1,3.0,3.0,1.0,3.0,100000.0,2,3,1,1,3,2,1,4,2,25,1
1,27,77,117,2,1,1,1,6,40000,1,80.0,165,140,2,2,2,2,1,4,1,1,2,5,,,,,40000.0,2,1,0,2,3,3,2,4,-8,51,0
2,28,81,121,1,1,1,1,4,10000,1,80.0,166,130,4,4,4,1,2,2,1,4,4,1,5.0,15.0,2.0,3.0,20000.0,3,2,1,2,3,3,1,4,2,49,1
1,1,1,8,1,1,1,1,4,41640,1,34.0,158,104,2,3,3,2,1,1,1,3,5,5,,,,,77640.0,2,2,1,2,3,3,2,3,3,81,0
1,4,7,19,2,1,1,1,10,100000,1,40.0,150,88,3,5,3,2,2,4,3,3,4,1,1.0,20.0,1.0,2.0,100000.0,2,4,1,1,4,2,1,5,2,42,1
1,12,32,60,2,1,0,1,1,10000,1,100.0,155,130,4,5,5,1,3,4,1,3,5,5,,,,,10000.0,1,2,0,2,3,3,1,-8,-8,58,1
2,10,28,51,2,1,1,1,7,100000,1,100.0,168,110,5,5,5,1,4,3,3,4,6,1,1.0,15.0,1.0,1.0,500000.0,3,4,1,1,3,2,1,4,2,39,1
1,18,54,88,1,1,1,1,4,30000,1,99.0,167,150,4,4,4,1,4,4,2,4,4,4,,,,,30000.0,4,3,1,2,3,2,2,3,2,63,1
1,7,18,37,1,1,1,1,7,45600,4,56.0,175,160,3,3,5,5,4,4,3,4,4,5,,,,,60000.0,2,3,1,2,3,2,2,4,2,61,1
1,1,1,5,1,1,-8,1,3,30000,1,60.0,178,110,3,3,3,2,2,3,2,2,5,5,,,,,60000.0,2,3,1,2,3,2,1,3,3,74,1
2,23,68,108,1,1,1,3,4,35000,1,24.0,167,140,5,5,5,1,3,3,4,5,5,2,,,,,60000.0,4,3,1,2,3,2,1,4,2,34,1
2,6,15,31,2,1,1,1,3,50000,1,200.0,160,140,3,3,3,1,2,3,2,3,4,1,3.0,10.0,2.0,3.0,100000.0,2,3,1,2,3,2,2,3,2,52,0
1,1,1,8,1,1,1,1,9,60000,1,120.0,175,138,4,4,4,2,3,3,3,2,4,1,3.0,18.0,1.0,2.0,180000.0,3,3,1,2,3,3,2,3,3,38,0
1,31,87,132,2,1,1,1,6,19200,1,150.0,158,114,3,4,5,2,4,3,1,3,4,5,,,,,150000.0,3,3,2,1,3,2,1,5,3,54,1
1,1,1,3,1,1,1,1,6,-2,2,51.0,179,140,5,4,5,2,1,3,4,3,6,6,,,,,-2.0,2,4,1,1,1,-8,-8,4,-8,18,1
1,19,56,90,1,1,1,1,3,15000,-8,200.0,170,140,4,4,4,1,4,4,1,4,6,5,,,,,15000.0,2,3,1,2,3,2,2,5,-8,66,1
1,6,12,28,2,1,-8,1,1,12000,1,130.0,150,120,4,4,4,1,2,4,1,4,5,4,,,,,24000.0,2,3,2,2,3,2,2,3,2,63,1
1,13,37,68,1,1,1,1,3,28800,4,90.0,163,140,4,3,4,4,4,5,1,4,5,5,,,,,50000.0,4,3,1,2,7,2,2,4,2,78,1
1,16,46,78,2,1,1,1,4,0,1,90.0,160,150,3,5,5,2,4,4,1,4,2,6,,,,,40000.0,2,1,1,2,3,2,2,4,2,51,1
1,18,52,86,1,1,1,1,10,100000,1,100.0,175,170,5,5,4,2,2,3,1,2,5,1,2.0,4.0,1.0,1.0,120000.0,3,4,2,1,3,2,1,4,2,28,1
2,31,89,134,2,1,1,1,3,-1,1,40.0,160,130,4,3,4,1,2,3,1,4,2,3,,,,,4000.0,2,2,1,2,3,3,2,3,3,50,1
1,12,34,64,2,1,0,5,12,31720,1,53.0,158,100,4,5,4,5,3,4,4,4,6,5,,,,,94000.0,1,3,2,2,3,2,2,4,2,47,1
2,18,55,89,1,1,1,1,4,20000,1,100.0,170,110,5,4,4,1,4,4,1,2,4,3,,,,,20000.0,3,3,1,2,3,2,2,4,2,61,1
1,2,5,12,2,8,1,1,1,20000,1,20.0,159,80,3,2,4,1,3,3,1,4,3,4,,,,,20000.0,2,2,1,2,3,3,1,5,3,71,1
2,29,82,124,1,1,1,1,4,60000,4,220.0,178,140,4,5,5,1,4,4,1,1,5,2,,,,,80000.0,7,3,1,1,3,2,3,4,2,32,1
1,12,34,63,2,1,1,1,4,30000,1,75.0,155,80,4,4,5,2,3,4,2,4,5,1,3.0,-1.0,2.0,3.0,100000.0,3,2,0,2,1,2,2,4,2,19,1
1,13,37,68,2,1,1,1,7,21600,1,240.0,148,80,1,1,1,2,5,2,1,3,2,5,,,,,30000.0,4,2,1,2,7,3,2,4,3,73,0
1,24,72,112,2,1,1,1,10,-3,1,105.0,172,150,4,5,5,5,3,3,3,4,5,1,3.0,20.0,1.0,2.0,-3.0,4,3,1,1,3,2,2,4,2,40,1
1,22,65,103,2,1,1,3,4,0,1,70.0,155,130,3,3,2,1,4,2,1,4,6,4,,,,,50000.0,2,3,1,2,3,3,1,-8,-8,33,1
1,31,89,134,2,1,1,1,4,18000,1,34.0,156,87,2,2,4,2,2,4,2,4,4,5,,,,,18000.0,1,3,0,2,6,2,2,4,3,53,0
1,11,29,52,1,1,1,1,6,20000,1,430.0,180,77,5,4,5,1,4,4,3,4,5,5,,,,,600000.0,3,3,1,2,1,2,3,4,2,25,1
1,12,34,64,2,1,0,3,12,0,2,160.0,160,106,5,5,5,5,4,5,4,2,6,6,,,,,-2.0,3,4,2,1,1,2,2,3,-8,19,1
1,12,34,63,1,1,1,1,12,60000,1,30.0,175,110,4,4,5,2,3,3,3,4,7,1,3.0,2.0,1.0,3.0,150000.0,3,3,1,2,1,2,1,4,2,23,1
2,24,70,110,1,1,1,1,3,2500,1,95.0,170,116,2,3,3,1,2,4,1,3,3,1,9.0,-1.0,1.0,4.0,5000.0,2,2,1,2,3,2,2,3,3,61,0
2,6,16,32,2,1,0,4,2,0,1,70.0,152,70,4,3,4,2,3,3,1,4,5,4,,,,,60000.0,7,3,1,2,7,2,2,4,2,83,1
1,7,18,38,2,1,1,1,3,24000,1,70.0,160,160,4,4,4,2,2,4,1,4,5,5,,,,,52800.0,2,2,1,2,3,3,1,4,3,65,1
1,22,67,107,1,1,1,3,12,90000,2,80.0,175,140,5,4,3,5,2,3,3,4,5,1,3.0,1.0,1.0,4.0,150000.0,1,4,1,2,1,1,1,4,2,23,1
1,16,46,78,2,1,1,1,4,40000,1,100.0,163,110,4,4,4,4,3,3,3,4,5,1,3.0,24.0,1.0,3.0,60000.0,3,3,1,2,3,2,2,4,2,45,0
1,31,87,131,1,1,1,1,4,2000,4,66.0,162,100,4,4,4,1,2,5,2,4,1,3,,,,,2000.0,2,3,1,2,3,2,2,4,-8,71,1
1,27,78,118,1,1,1,1,4,25000,1,60.0,175,120,5,5,5,1,3,2,4,3,1,1,3.0,10.0,1.0,3.0,-2.0,1,2,1,2,1,3,2,4,3,25,0
1,10,27,49,1,1,1,2,8,40000,2,90.0,178,150,5,5,4,1,4,3,3,4,1,1,3.0,8.0,1.0,3.0,60000.0,2,3,2,2,3,3,2,4,3,26,1
1,4,7,21,1,1,1,1,3,0,1,5.0,168,146,3,3,4,1,3,4,3,1,3,1,3.0,12.0,1.0,2.0,0.0,7,3,1,2,3,2,2,4,3,27,1
1,6,14,30,1,1,1,1,3,20000,1,120.0,162,120,4,4,4,4,2,2,1,2,5,1,1.0,30.0,1.0,4.0,20000.0,2,2,1,1,3,3,2,5,3,47,0
2,23,69,109,1,1,0,3,3,44000,1,399.0,158,110,2,2,2,1,2,4,2,3,5,2,,,,,44000.0,4,2,1,2,3,3,1,3,2,53,1
1,27,78,118,1,1,1,1,9,24000,1,53.0,174,140,5,5,5,5,3,2,3,2,4,1,3.0,5.0,1.0,2.0,76800.0,3,3,1,2,1,2,1,4,3,28,1
1,31,88,133,1,1,1,1,7,30000,4,85.0,173,150,5,5,5,2,1,4,1,4,8,1,3.0,9.0,1.0,3.0,30000.0,2,2,1,2,3,2,1,3,-8,30,1
1,19,57,91,1,1,1,1,7,100000,4,70.0,170,140,2,2,2,4,1,4,3,2,6,5,,,,,120000.0,2,4,2,2,3,2,2,4,1,84,1
1,10,26,48,2,1,1,1,12,0,2,50.0,170,110,5,4,4,2,3,3,4,4,4,1,3.0,0.0,1.0,3.0,50000.0,1,2,0,2,1,3,2,4,2,22,1
2,31,87,130,2,1,1,1,3,8000,1,80.0,158,120,4,4,4,1,4,4,1,4,4,4,,,,,8000.0,2,3,1,2,3,2,2,4,2,65,1
2,23,68,108,2,1,1,1,6,0,2,80.0,161,98,4,5,3,1,2,4,3,3,2,6,,,,,30000.0,3,3,1,2,1,2,1,4,-8,18,1
1,12,32,60,1,1,1,1,1,10920,4,30.0,180,98,3,2,4,5,1,5,4,4,1,5,,,,,24000.0,3,1,1,2,3,3,2,4,-8,79,0
1,11,29,52,1,1,1,1,10,200000,1,80.0,178,120,2,3,3,5,2,3,1,3,2,1,3.0,10.0,1.0,3.0,-3.0,3,3,1,1,3,2,2,4,2,31,1
1,4,7,15,1,1,1,1,12,100000,1,79.6,174,147,3,3,4,5,4,4,3,3,4,1,3.0,-1.0,1.0,2.0,-2.0,5,3,1,2,3,3,2,5,3,35,1
1,27,80,120,2,1,0,3,4,8000,1,95.0,162,130,4,4,4,2,2,3,3,3,5,2,,,,,20000.0,3,3,1,2,3,2,2,4,2,55,1
1,1,1,2,2,1,1,1,10,40000,4,105.0,150,110,3,4,5,2,2,5,5,2,5,5,,,,,100000.0,2,4,1,2,3,2,2,-8,3,70,1
1,18,53,87,1,1,1,1,6,25000,4,125.0,176,155,5,4,5,2,3,4,3,2,5,5,,,,,55000.0,3,3,1,2,3,1,2,3,2,71,1
